"","Session","Drill","Position","Date","Start.Time","Duration","Day.Code","Participation","Zone","Squad","HR.Training.Effect","Session.RPE","Distance","Distance.Zone.1","Distance.Zone.2","Distance.Zone.3","Distance.Zone.4","Distance.Zone.5","Distance.Zone.6","Max.Speed","Avg.Speed","Max.HR","Avg.HR","HR.Exertion","Time.in.HR.Zone.1","Time.in.HR.Zone.2","Time.in.HR.Zone.3","Time.in.HR.Zone.4","Time.in.HR.Zone.5","Time.in.HR.Zone.6","Speed.Exertion","Sprint.Count","Accelerations.Zone.1","Accelerations.Zone.2","Accelerations.Zone.3","Decelerations.Zone.1","Decelerations.Zone.2","Decelerations.Zone.3","New.Bodyload","Impacts.Zone.1","Impacts.Zone.2","Impacts.Zone.3","Impacts.Zone.4","Impacts.Zone.5","Impacts.Zone.6","Collisions","Running.Series","Running.Imbalance","Running.Imbalance.Standard.Deviation","Running.Symmetry.Footstrikes","Metabolic.Load.Time.Zone.1","Metabolic.Load.Time.Zone.2","Metabolic.Load.Time.Zone.3","Metabolic.Load.Time.Zone.4","Metabolic.Load.Time.Zone.5","Metabolic.Load..relative.","Metabolic.Power.Average","High.Metabolic.Power.Distance","Equivalent.Distance","Metabolic.Load.Distance.Zone.1","Metabolic.Load.Distance.Zone.2","Metabolic.Load.Distance.Zone.3","Metabolic.Load.Distance.Zone.4","Metabolic.Load.Distance.Zone.5","Metabolic.Load..absolute.","Repeat.Sprints","Sprint.Max.Acceleration","Sprint.Total.Distance","Work.Rate.Interval.Count","Work.Rate.Interval.Duration","Work.Rate.Interval.Distance","Name"
"4456","2015-09-08","3v3s / 4v4s in 44x30 area with GKs","Left Midfield","2015-09-08 20:30:00","2015-09-08 20:30:00",11.75,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,583.8,218.61,273.07,85.31,6.81,0,0,20.74,2.98,179,125.79,27.17,0,7.99,0.44,1.68,1.43,0.21,11.5,11,15,9,0,19,8,2,27.6,491,173,50,6,2,0,7,0,0,0,0,3,0.9,0.5,0.2,0.1,3.4,4.8,189,725,251.4,141.8,111,53.1,24.9,199.6,9,0,48.6,4,4,449.98,31
"4457","2015-09-08","5v5s in 44x30 area with GKs","Left Midfield","2015-09-08 20:43:00","2015-09-08 20:43:00",15.35,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1244.62,388.77,593.29,241.03,21.53,0,0,22.14,4.86,180,147.32,52.43,0,6.92,1.37,2.67,3.55,0.84,33.3,29,32,14,1,30,14,3,65.1,1001,397,86,20,5,4,18,1,-6.8,0,13,5.7,2,1.1,0.5,0.2,7.1,7.8,417.4,1538.4,476.1,347.7,238.6,127.8,51,423.7,23,0,142.6,8,8,970.28,31
"4458","2015-09-11","","Left Midfield","2015-09-11 19:31:00","2015-09-11 19:31:00",73.65,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,5295.57,2178.7,1861.25,947.35,273.75,10.74,23.78,31.07,4.31,188,115.45,119.1,0,61.89,5.05,4.39,1.73,0.58,231.3,87,35,5,0,38,9,3,202.47,5753,1156,180,33,7,3,10,25,-4.5,3,425,31.9,9.5,3.8,0.7,0.2,26.6,6,1300.8,5731.6,2394.7,1599.7,1028.2,211.6,61,1578.4,73,0,587.7,24,24,3539.72,31
"4459","2015-09-11","5v2 10x10","Left Midfield","2015-09-11 19:36:00","2015-09-11 19:36:00",16.25,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,497.02,449.11,47.92,0,0,0,0,10.76,1.84,131,101.45,15.77,0,16.25,0,0,0,0,0,1,0,0,0,0,0,0,11.34,576,87,10,2,0,1,3,0,0,0,0,7.9,0.7,0.2,0,0,2.8,2.9,23.4,606.6,400.9,72.8,20.2,3.2,0,167,0,0,4.6,0,0,0,31
"4460","2015-09-11","11 v 11 2/3 Pitch 1H","Left Midfield","2015-09-11 20:00:00","2015-09-11 20:00:00",17.5,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1789.51,383.49,720.63,510.94,174.44,0,0,23.04,6.14,188,123.16,32.6,0,14.03,2.25,0.7,0.2,0.32,112.4,33,5,1,0,6,0,0,51.12,2110,438,82,14,3,2,2,15,-4.2,2.5,280,5.7,3.6,1.8,0.3,0,8.6,8.2,606.2,1846.2,566.6,612.9,524.9,75.3,6,508.4,29,0,259,9,9,1525.34,31
"4461","2015-09-11","11 v 11 2/3 Pitch 2H","Left Midfield","2015-09-11 20:23:00","2015-09-11 20:23:00",12.33,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1665.24,439.91,914.34,212.63,63.84,10.74,23.78,31.07,8.1,179,149.14,40.19,0,4.9,2.28,3.36,1.54,0.26,83.4,48,25,5,0,32,8,3,49.1,1495,418,71,17,4,0,4,5,-6.6,4.8,55,6.2,3.9,1.2,0.4,0.2,8.7,11.8,433.9,1882.7,530.4,700.2,275.5,106.1,52.3,518.5,42,0,301.7,11,11,1474.41,31
"4462","2015-09-16","","Left Midfield","2015-09-16 17:08:00","2015-09-16 17:08:00",70.3,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,3113.23,1813.72,951.1,295,32.51,20.91,0,28.33,2.66,162,102.77,79.57,0,67.22,2.67,0.41,0,0,52.8,60,26,10,0,35,12,2,60.34,2799,492,58,11,3,1,7,2,-4.3,1.5,22,25.5,4.7,1.6,0.7,0.1,16.4,3.9,548.3,3532.3,1836.5,727.8,340.5,169.3,38.6,972.8,40,0,309.5,7,7,712.55,31
"4463","2015-09-16","5v5 with 1 Joker","Left Midfield","2015-09-16 17:19:00","2015-09-16 17:19:00",15,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1274.92,744.62,512.07,18.23,0,0,0,16.06,5.1,162,132.62,29.28,0,11.92,2.67,0.41,0,0,2.2,42,13,1,0,16,4,0,29.16,1631,241,29,2,1,0,2,0,0,0,0,9,2.7,0.7,0.2,0,6.7,7.4,172.8,1440.8,717.6,384.5,130.9,40.4,1.5,396.8,36,0,190.9,7,7,712.55,31
"4464","2015-09-16","Pattern of Play - FB overlap to cross","Left Midfield","2015-09-16 17:42:00","2015-09-16 17:42:00",16.83,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,998.43,381.89,288.72,274.4,32.51,20.91,0,28.33,3.56,140,105.04,17.09,0,16.83,0,0,0,0,50.3,11,10,9,0,11,7,2,21.59,638,188,19,8,2,1,4,2,-4.3,1.5,22,5.3,1.3,0.7,0.4,0.1,5.4,5.4,317.7,1167.2,431.6,249.1,173.1,109.1,35.5,321.4,3,0,65.8,0,0,0,31
"4465","2015-09-16","Back Four Shape - Defend Crosses","Left Midfield","2015-09-16 18:04:00","2015-09-16 18:04:00",12.42,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,168.31,130.77,37.54,0,0,0,0,12.53,0.81,116,83.22,9.64,0,12.42,0,0,0,0,0,1,0,0,0,1,0,0,2.62,132,14,3,1,0,0,1,0,0,0,0,2.1,0.2,0.1,0,0,0.9,1.2,10.9,189.4,126.5,30.9,8.4,2.5,0,52.2,0,0,13.4,0,0,0,31
"4466","2015-09-17","","Left Midfield","2015-09-17 17:32:00","2015-09-17 17:32:00",70.12,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,5100.09,2308.92,2208.17,459.73,115.97,7.31,0,26.46,4.36,179,120.05,110.98,8.84,47.05,6.29,6.13,1.74,0.07,91.9,132,45,15,0,59,17,3,103.34,4948,724,99,10,0,3,13,7,-6.2,1.9,93,33.9,9.9,2.6,0.7,0.3,26.2,6.2,881.5,5649.2,2566.8,1651.8,578.3,201,102.2,1555.7,115,0,733.1,31,31,3709.1,31
"4467","2015-09-17","3 Player overlaps 75m to cross and finish","Left Midfield","2015-09-17 17:49:00","2015-09-17 17:49:00",8.83,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,994.43,342.64,591.96,59.84,0,0,0,17.78,6.75,161,120.59,13.26,0,8.04,0.67,0.13,0,0,6.9,36,2,0,0,11,1,0,17.77,1251,131,19,2,0,0,0,0,0,0,0,4.6,2.8,0.5,0,0,4.7,9,110.8,1022.5,410.6,473,105.7,5.2,0,281.6,32,0,222.7,7,7,798.13,31
"4468","2015-09-17","11 v 11 2/3 Pitch 1H","Left Midfield","2015-09-17 18:03:00","2015-09-17 18:03:00",14.5,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1522.4,638.8,651.32,164.54,67.74,0,0,24.7,6.3,179,134.28,30.3,0,10.58,2.51,1.05,0.29,0.07,39.2,39,17,6,0,22,8,1,30.35,1360,220,35,1,0,2,1,1,-5.4,0,10,9,2.6,0.9,0.3,0.2,8,9.2,347.5,1732.2,722.8,451.7,212.2,86.6,48.7,477,32,0,189.4,12,12,1330.9,31
"4469","2015-09-17","11 v 11 2/3 Pitch 2H","Left Midfield","2015-09-17 18:21:00","2015-09-17 18:21:00",11.75,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1626.65,465.8,869.96,235.35,48.22,7.31,0,26.46,8.31,176,155.07,42.56,0,2.78,2.71,4.8,1.45,0,45.8,51,26,9,0,26,8,2,38.02,1496,322,43,7,0,0,2,6,-6.3,2,83,6.3,3.5,1.1,0.4,0.2,8.7,12.4,411.2,1876.9,606.8,608.7,250.4,107.4,53.4,516.9,48,0,291.4,11,11,1507.31,31
"4470","2015-09-24","","Left Midfield","2015-09-24 19:33:00","2015-09-24 19:33:00",87.98,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,3644.4,2329,1064.87,225.13,25.4,0,0,22.5,2.49,175,98.67,103.42,0,80.02,4.82,2.69,0.45,0,33.4,59,34,16,0,42,17,3,105.9,3374,495,71,17,4,2,29,1,-7.6,0,19,36.8,4.9,1.6,0.6,0.2,19.6,3.7,537.8,4220.7,2368.5,738.1,322.4,158.5,57,1162.3,35,0,284.6,12,12,1263.04,31
"4471","2015-09-24","5v2 10x10","Left Midfield","2015-09-24 19:54:00","2015-09-24 19:54:00",18.17,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,638.3,481.77,145.13,11.4,0,0,0,18.32,2.11,141,101.61,18.12,0,18.17,0,0,0,0,1.2,3,4,0,0,5,0,0,11.91,828,77,7,4,0,0,2,0,0,0,0,8.3,1.1,0.3,0.1,0,3.6,3.3,59.1,778.4,445.4,133.2,41.4,16.9,0.8,214.4,1,0,18,1,1,100.2,31
"4472","2015-09-24","Back Four Shape - Defend Crosses","Left Midfield","2015-09-24 20:19:00","2015-09-24 20:19:00",37.5,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,2353.88,1285.07,847.33,196.08,25.4,0,0,22.5,3.77,175,114.61,59.76,0,30.27,4.13,2.64,0.45,0,30.1,54,29,16,0,37,17,3,53.53,1928,391,60,12,4,2,9,0,0,0,0,20.3,3.3,1.3,0.6,0.2,12.9,5.7,459,2772.6,1371.7,523.2,263,139.8,56.2,763.6,33,0,239.4,9,9,956.17,31
"4473","2015-10-01","","Left Midfield","2015-10-01 18:56:00","2015-10-01 18:56:00",99.32,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,6653.02,2435.69,2010.22,1269.8,927.26,10.06,0,26.39,4.02,181,128.13,211.96,0,69.1,13.88,10,5.45,0.89,442.4,89,95,36,1,96,29,11,142.01,5071,1349,150,20,4,1,15,40,-4,2.1,726,37.5,8.3,6.5,2.2,0.6,36.3,6.1,2543.1,7821.1,2641.7,1467.1,1754,609.1,180,2153.9,60,0,406,39,39,4211,31
"4474","2015-10-01","Warm Up - With Ball - Coever","Left Midfield","2015-10-01 18:56:00","2015-10-01 18:56:00",15.49,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,768.88,252.52,411.29,105.07,0,0,0,18.04,2.98,162,120.53,23.82,0,13.35,1.86,0.28,0,0,12.1,13,24,1,0,17,5,0,23.98,1030,191,19,1,0,0,3,2,-4.7,1.9,21,4.2,1.4,0.9,0.3,0,4.5,4.9,248.3,972.5,284.2,235.7,182.7,61.9,3.8,267.8,10,0,52.9,4,4,400.78,31
"4475","2015-10-01","3 Colour Possession Transition - 6v2","Left Midfield","2015-10-01 19:14:00","2015-10-01 19:14:00",8.75,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,582.34,328.85,176.26,58.56,18.67,0,0,24.91,3.99,175,144,25.61,0,3.63,2.08,2.33,0.71,0,12.4,8,8,6,0,10,5,2,16.35,701,110,18,5,1,1,3,0,0,0,0,4.5,1,0.3,0.2,0.1,3.5,6.6,146.6,745.6,298.6,137.1,68.5,57.9,20.2,205.3,3,0,31.7,2,2,200.26,31
"4476","2015-10-01","Relay Running - Around Pitch 1","Left Midfield","2015-10-01 19:25:00","2015-10-01 19:25:00",8.83,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,741.58,109.92,94.23,404.98,132.45,0,0,22.39,5.04,153,126.23,13.89,0,8.47,0.37,0,0,0,86.5,2,9,0,0,5,0,0,14.63,289,232,6,0,0,0,0,14,-5,1.5,245,1.8,0.5,1.3,0.2,0,3.7,7,473.4,794.4,132.4,135.8,416.3,53.9,3.2,218.8,0,0,5.8,5,5,502.48,31
"4477","2015-10-01","3 Colour Possession Transition - 6v3","Left Midfield","2015-10-01 19:37:00","2015-10-01 19:37:00",6.5,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,535.61,251.43,147.99,73.46,52.67,10.06,0,26.39,4.94,163,141.18,15.68,0,3.89,1.62,0.99,0,0,30.4,7,8,2,0,7,0,3,11.04,525,86,18,0,0,0,2,0,0,0,0,3.5,0.7,0.5,0.2,0,3.1,7.9,183.7,663.8,240.6,111.1,108.7,60.3,14.7,182.8,3,0,21.1,2,2,217.64,31
"4478","2015-10-01","Relay Running - Around Pitch 2","Left Midfield","2015-10-01 19:45:00","2015-10-01 19:45:00",8.25,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,754.17,118.8,63.57,156.45,415.36,0,0,24.91,5.48,158,134.6,15.82,0,7.02,1.17,0.06,0,0,151.2,3,2,5,0,6,1,0,15.04,290,209,16,0,0,0,0,11,-3,2.2,237,1.8,0.4,1,0.4,0.1,3.9,8,507.6,849.3,146.3,100.2,351.8,118.4,37.4,233.9,0,0,7.9,5,5,526.89,31
"4479","2015-10-01","Phase of Play - Defending","Left Midfield","2015-10-01 19:59:00","2015-10-01 19:59:00",19.25,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,2240.31,803.73,1042.11,359.39,35.08,0,0,24.3,6.98,181,156.27,77.21,0,3.81,3.79,6.05,4.7,0.89,50.2,56,43,14,1,40,18,6,46.6,1957,338,56,12,3,0,6,4,-1.3,2.2,45,11.4,3.8,1.9,0.6,0.2,12.2,10.6,643.6,2633,942,654.7,425.7,161.6,56.4,725.1,44,0,286.6,17,17,1977.88,31
"4480","2015-10-01","Relay Running - Around Pitch Half Pitch","Left Midfield","2015-10-01 20:20:00","2015-10-01 20:20:00",5.77,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,510.57,66.19,59.46,111.89,273.04,0,0,24.59,5.31,158,141.97,13.44,0,3.03,2.71,0.03,0,0,99.6,0,0,8,0,10,0,0,11.84,211,170,13,0,0,0,0,9,-4.4,1.5,178,1.4,0.3,0.5,0.3,0.2,2.9,8.3,330.7,616.8,97.2,82.7,194.7,91.5,44.5,169.9,0,0,0,4,4,403.81,31
"4481","2015-10-03","","Left Midfield","2015-10-03 18:52:00","2015-10-03 18:52:00",84.59,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,6531.49,2644.34,1798.63,1593.21,424.9,70.41,0,28.08,4.63,197,124.62,141.85,0.03,74.85,7.42,1.81,0.22,0.25,343.2,48,42,3,0,28,7,3,145.69,4317,1323,86,11,0,0,18,43,-3.6,5,596,41,9.2,5.1,1.1,0.2,32,6.3,1836.2,6899.8,2811.8,1867.7,1416.9,357.4,61.9,1900.1,23,0,322.4,35,35,4269.14,31
"4482","2015-10-03","7v2s","Left Midfield","2015-10-03 19:02:00","2015-10-03 19:02:00",11.5,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,228.54,200.27,28.27,0,0,0,0,12.24,1.19,138,107.17,12.35,0,11.5,0,0,0,0,0,0,3,0,0,1,0,0,6.97,388,55,4,0,0,0,1,0,0,0,0,3.6,0.4,0.1,0,0,1.4,2,14.2,303.5,165.3,42.5,9.6,4.6,0,83.6,0,0,0,0,0,0,31
"4483","2015-10-03","Underlaps in 3s around pitch with ball","Left Midfield","2015-10-03 19:14:00","2015-10-03 19:14:00",10.92,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,1520.3,451.71,790.04,278.55,0,0,0,17.03,8.36,147,134.25,20.44,0,10.92,0,0,0,0,32.8,21,4,0,0,3,0,0,23.92,1053,273,5,0,0,0,0,17,-3,3.5,244,5.7,3.6,1,0,0,7,10.7,254.3,1505.1,494.6,771,247.9,6.4,0,414.5,14,0,140.5,10,10,1355.81,31
"4484","2015-10-03","Underlaps in 3s around pitch with ball 2","Left Midfield","2015-10-03 19:27:00","2015-10-03 19:27:00",10.5,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,1495.93,492.89,350.08,646.28,6.68,0,0,20.7,8.55,154,137.41,21.39,0,8.63,1.87,0,0,0,71.1,10,8,0,0,4,0,0,27.27,644,387,16,0,0,0,0,19,-3,6.3,248,6.3,2,1.8,0.1,0,7,11,525,1497.9,517.4,453.1,496.7,28.4,0,412.5,3,0,51.8,10,10,1374.15,31
"4485","2015-10-03","Overlaps To Cross and Finish - Whole Pitch","Left Midfield","2015-10-03 19:39:00","2015-10-03 19:39:00",13.5,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,1225.07,360.41,152.36,436.51,244.04,31.76,0,27.83,5.44,186,137.92,31.09,0,8.57,3.25,1.36,0.18,0.15,139.2,4,12,0,0,10,2,1,27.93,509,310,27,4,0,0,3,6,-6.5,3.7,93,6.5,0.9,1.4,0.5,0,6.2,7.7,615.8,1335.7,387.9,218.6,441.1,163.8,10.9,367.8,0,0,15,9,9,904.02,31
"4486","2015-10-03","Overlaps To Cross and Finish - Half Pitch","Left Midfield","2015-10-03 19:55:00","2015-10-03 19:55:00",13.08,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,906.27,383.99,151.3,181.56,150.75,38.65,0,28.08,4.16,165,132.38,24.09,0,11.25,1.66,0.17,0,0,87.6,3,11,3,0,9,4,1,20.52,474,162,29,5,0,0,3,0,0,0,0,7,0.6,0.6,0.4,0.1,4.9,6.3,351,1057.1,413.6,138.1,163.3,143.8,44,291.1,1,0,11,0,0,0,31
"4487","2015-10-04","","Left Midfield","2015-10-04 18:49:00","2015-10-04 18:49:00",99.48,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,6991.74,3537.8,2378.07,695.15,278.48,102.25,0,27.68,4.22,204,119.79,157.48,9.8,74.45,7.2,4.64,1.9,1.38,216.6,144,109,30,0,92,44,13,169.48,5800,1066,219,46,7,2,39,12,6.6,6.3,140,49.1,9.9,4,1.8,0.6,37.6,6.3,1615.9,8096.7,3722.2,1630.9,900.8,501.4,213.7,2229.7,110,0,662.9,36,36,3922.44,31
"4488","2015-10-04","3 Colour Possession","Left Midfield","2015-10-04 19:01:00","2015-10-04 19:01:00",18.17,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1772.69,887.32,726.13,139.67,19.57,0,0,23.65,5.85,199,137.92,48.01,0.86,10.02,2.46,2.64,1.41,0.79,21.2,50,35,5,0,34,11,6,45.67,1729,248,65,18,1,1,12,1,5.6,0,10,11.2,3.1,1.2,0.5,0.1,9.7,8.9,387.9,2083.2,905.1,470.8,237.1,120.7,30.1,573.7,41,0,216.4,12,12,1276.24,31
"4489","2015-10-04","Crossing and Finishing","Left Midfield","2015-10-04 19:22:00","2015-10-04 19:22:00",25.33,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1207.36,438.91,436.9,236.45,95.12,0,0,24.84,2.86,195,122.24,41.2,1.12,20.35,2.32,1.13,0.18,0.24,55.1,26,21,9,0,17,13,1,39.01,818,220,51,10,4,1,15,5,2.1,4.2,57,7,1.6,0.8,0.5,0.2,6.8,4.4,384,1453.8,531.2,288.1,190.1,136.9,56.9,400.4,15,0,120.8,2,2,200.74,31
"4490","2015-10-04","3 Colour Possession Transition - 2 Boxes","Left Midfield","2015-10-04 19:50:00","2015-10-04 19:50:00",12.42,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1211.64,495.13,530.29,136.16,48.68,1.39,0,25.42,5.85,175,107.33,15.13,0.62,10.95,0.68,0.08,0.09,0,30.7,32,25,2,0,14,5,4,29.65,1146,231,38,5,0,0,4,2,13.4,6.8,23,6.3,2.4,0.9,0.3,0,6.5,8.7,306.6,1396.4,508.8,392.8,199.9,91.5,15.3,384.5,26,0,149.6,9,9,1048.21,31
"4491","2015-10-04","Running - 20m - 40m - 60m Pyramid","Left Midfield","2015-10-04 20:04:00","2015-10-04 20:04:00",4.83,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,523.48,279.64,27.77,33.41,91.97,90.7,0,27.68,6.5,191,109,7.61,0.39,3.68,0.35,0.15,0.09,0.17,80.5,0,0,6,0,1,3,2,9.35,137,107,17,0,0,0,0,2,7.5,3,26,3.9,0.2,0.2,0.2,0.2,2.9,10.1,195.9,633.7,287.2,40.2,63.9,63.5,68.5,174.5,0,0,0,4,4,432.86,31
"4492","2015-10-04","3 Zones full pitch 6v6 middle free transition","Left Midfield","2015-10-04 20:11:00","2015-10-04 20:11:00",10.67,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1042.41,410.86,465.67,132.57,23.15,10.16,0,26.57,5.86,174,107.3,12.77,0.88,8.84,0.65,0.25,0.04,0,27.1,27,21,6,0,20,11,0,31.45,903,177,42,13,2,0,7,2,10.2,5.4,24,5.9,1.7,0.7,0.3,0.1,5.7,8.9,268.1,1229.1,465.8,305.4,156.1,71.7,40.3,338.5,22,0,136.7,7,7,771.27,31
"4493","2015-10-05","","Left Midfield","2015-10-05 18:49:00","2015-10-05 18:49:00",74.76,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,5327.73,2729.08,1923.15,522.46,138.29,14.75,0,26.5,4.28,191,123.22,130.46,0.21,63.2,5.79,3.52,1.49,0.55,106.9,108,75,14,5,62,30,9,165.37,4684,1022,206,44,19,7,35,4,-6.6,6.3,45,37.1,8.2,3.2,0.9,0.5,28.3,6.3,1084.3,6095.9,2882.5,1343.8,699.7,236.4,148.2,1678.8,77,0,599.7,25,25,2585.02,31
"4494","2015-10-05","Warm Up","Left Midfield","2015-10-05 18:49:00","2015-10-05 18:49:00",5.99,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,341.33,326.8,14.53,0,0,0,0,9.18,3.42,151,97.21,5.73,0,5.94,0.05,0,0,0,0,1,0,0,0,0,0,0,3.61,363,20,1,0,0,0,0,0,0,0,0,4.2,0.2,0,0,0,1.6,4.4,0,341.4,320.9,19.9,0,0,0,94,0,0,8.5,0,0,0,31
"4495","2015-10-05","Passing Drill Y","Left Midfield","2015-10-05 18:55:00","2015-10-05 18:55:00",11.58,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,876.18,289.99,578.81,7.38,0,0,0,15.48,4.54,158,122.92,16.52,0,11.38,0.2,0.01,0,0,0.9,41,17,0,0,11,0,0,23.14,1086,266,17,1,0,0,1,2,-7.5,0.3,22,4.1,2.3,0.8,0.1,0,4.6,6.7,167.8,999,328.4,374.7,156.8,11,0,275.1,36,0,192.1,0,0,0,31
"4496","2015-10-05","Pattern of Play - Finish off Cross","Left Midfield","2015-10-05 19:13:00","2015-10-05 19:13:00",21.67,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,1948.12,741.48,722.23,379.55,90.11,14.75,0,26.5,5.39,176,131.22,42.23,0.01,18.01,2.13,0.97,0.54,0,76.5,34,31,5,1,16,16,3,74.21,1467,373,76,21,14,6,16,2,-5.8,8.8,23,10,3.3,1.4,0.4,0.2,10.2,7.9,548.1,2203.3,819.2,577.4,351.6,131.3,65.2,606.8,18,0,250.1,13,13,1341.25,31
"4497","2015-10-05","Sprints - 5m - 10m - 15m Pyramid","Left Midfield","2015-10-05 19:38:00","2015-10-05 19:38:00",3.33,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,296.45,190.6,24.16,37.98,43.72,0,0,24.73,5.34,186,142.26,9.04,0,1.96,0.75,0.36,0.12,0.15,17.3,0,0,3,4,0,3,4,11.08,110,87,24,1,0,0,3,0,0,0,0,2.6,0.1,0,0,0.2,2,9.9,79.9,425.2,190.5,24.6,13.8,12.4,53.7,117.1,0,0,0,2,2,200.12,31
"4498","2015-10-05","5v5 with GKs","Left Midfield","2015-10-05 19:43:00","2015-10-05 19:43:00",13.42,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,1200.04,564.63,538.78,92.17,4.46,0,0,20.16,5.37,191,136.95,35.12,0.2,7.61,2.19,2.18,0.83,0.4,11.6,30,27,5,0,34,8,2,46.44,1227,246,74,21,5,1,14,0,0,0,0,7.6,2.1,0.9,0.3,0.1,6.6,8.2,269.9,1425.9,610.4,315.5,172.6,75.4,21.9,392.7,22,0,142,8,8,843.51,31
"4499","2015-10-06","","Left Midfield","2015-10-06 18:46:00","2015-10-06 18:46:00",85.93,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,6191.54,3047.37,2270.3,657.07,191.58,23.65,1.56,28.98,4.32,188,120.29,164.23,0.48,65.33,8.48,7.78,1.81,2.04,148.3,120,72,34,5,81,42,12,222.56,5450,1035,180,36,7,3,29,9,-4.4,2.9,104,43.4,9.7,3.8,1.4,0.6,33.3,6.5,1378.4,7177.7,3237.8,1575.3,831.7,373.8,172.9,1976.7,100,0,681.4,30,30,3829.61,31
"4500","2015-10-06","5v2 10x10","Left Midfield","2015-10-06 18:57:00","2015-10-06 18:57:00",16.08,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,618.14,503.82,114.32,0,0,0,0,13.72,2.31,156,117.6,21.55,0,15.61,0.47,0,0,0,0,4,5,0,0,2,1,0,15.82,835,86,8,4,1,1,3,0,0,0,0,7.7,1.2,0.3,0,0,3.5,3.7,55.3,763,427.8,135.1,46,9.2,0,210.1,2,0,35.1,0,0,0,31
"4501","2015-10-06","SAQ","Left Midfield","2015-10-06 19:15:00","2015-10-06 19:15:00",13.08,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,535.47,365.46,93.03,75.86,1.11,0,0,20.48,2.46,148,113.27,15.7,0,13.08,0,0,0,0,8.5,1,3,9,5,1,10,6,29.5,258,176,63,12,2,1,11,0,0,0,0,5.6,0.3,0.1,0.2,0.2,3.3,4.1,113.1,700.5,378.3,44.1,26.6,42.2,44.3,192.9,0,0,2.7,0,0,0,31
"4502","2015-10-06","3 Zones 2/3 Pitch - 1 Touch - 2 Touch - 3 Touch","Left Midfield","2015-10-06 19:32:00","2015-10-06 19:32:00",16.08,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,2030.69,757.73,984.67,249.71,38.58,0,0,23.8,7.58,188,155.2,59.37,0,4.57,4.59,4.57,1.11,1.25,40.2,61,24,13,0,37,20,0,43.54,2065,314,60,9,0,1,5,3,-4.5,4.6,33,9.8,3.8,1.5,0.5,0.1,10.8,11.2,507,2322.7,885.1,636.2,334.3,136.1,36.6,639.6,55,0,354.8,15,15,1832.95,31
"4503","2015-10-06","3 Zones - Side Areas free - Centre Area 1 Touch","Left Midfield","2015-10-06 19:51:00","2015-10-06 19:51:00",15.83,"Day 6","Full","SPI IQ Absolutes","First Team",0,0,2183.98,689.25,986.14,331.5,151.89,23.65,1.56,28.98,8.28,185,123.05,41.36,0,8.96,2.63,2.76,0.69,0.8,99.6,47,39,12,0,38,11,6,47.54,1883,392,46,11,4,0,8,6,-4.3,1.6,71,9.1,3.8,1.7,0.6,0.3,11.8,12.4,679.6,2539.3,828,673.9,402.1,185.5,92,699.3,39,0,252.4,15,15,2017.09,31
