"","Session","Drill","Position","Date","Start.Time","Duration","Day.Code","Participation","Zone","Squad","HR.Training.Effect","Session.RPE","Distance","Distance.Zone.1","Distance.Zone.2","Distance.Zone.3","Distance.Zone.4","Distance.Zone.5","Distance.Zone.6","Max.Speed","Avg.Speed","Max.HR","Avg.HR","HR.Exertion","Time.in.HR.Zone.1","Time.in.HR.Zone.2","Time.in.HR.Zone.3","Time.in.HR.Zone.4","Time.in.HR.Zone.5","Time.in.HR.Zone.6","Speed.Exertion","Sprint.Count","Accelerations.Zone.1","Accelerations.Zone.2","Accelerations.Zone.3","Decelerations.Zone.1","Decelerations.Zone.2","Decelerations.Zone.3","New.Bodyload","Impacts.Zone.1","Impacts.Zone.2","Impacts.Zone.3","Impacts.Zone.4","Impacts.Zone.5","Impacts.Zone.6","Collisions","Running.Series","Running.Imbalance","Running.Imbalance.Standard.Deviation","Running.Symmetry.Footstrikes","Metabolic.Load.Time.Zone.1","Metabolic.Load.Time.Zone.2","Metabolic.Load.Time.Zone.3","Metabolic.Load.Time.Zone.4","Metabolic.Load.Time.Zone.5","Metabolic.Load..relative.","Metabolic.Power.Average","High.Metabolic.Power.Distance","Equivalent.Distance","Metabolic.Load.Distance.Zone.1","Metabolic.Load.Distance.Zone.2","Metabolic.Load.Distance.Zone.3","Metabolic.Load.Distance.Zone.4","Metabolic.Load.Distance.Zone.5","Metabolic.Load..absolute.","Repeat.Sprints","Sprint.Max.Acceleration","Sprint.Total.Distance","Work.Rate.Interval.Count","Work.Rate.Interval.Duration","Work.Rate.Interval.Distance","Name"
"3846","2015-09-16","Back Four Shape - Defend Crosses","Centre Defender","2015-09-16 18:04:00","2015-09-16 18:04:00",12.42,"Day 2","Full","SPI IQ Absolutes","",0,0,906.54,461.85,351.65,70.66,22.37,0,0,24.08,4.38,173,136.33,30.04,0,7.71,1.38,2.74,0.59,0,14.8,19,12,5,0,25,4,1,20.45,797,234,17,1,0,0,0,0,0,0,0,6.9,1.2,0.6,0.2,0.1,5,6.7,208.9,1078.1,509.3,188.4,129.7,50.4,28.8,374.5,10,0,82.7,3,3,345.82,27
"3847","2015-09-24","","Centre Defender","2015-09-24 19:34:00","2015-09-24 19:34:00",85.73,"Day 2","Full","SPI IQ Absolutes","",0,0,4838.14,2974.94,1382.15,384.09,96.96,0,0,24.7,3.39,189,131.4,208.17,0.5,59.23,10.38,6.44,4.32,4.86,73.3,67,36,24,2,61,26,5,128.56,4997,1023,152,28,7,3,17,2,2.1,0,21,44.8,6.6,2.3,0.9,0.4,26,5,818.9,5588.2,3027.5,991.7,479.4,232.7,106.8,1941.2,39,0,317.1,18,18,2071.42,27
"3848","2015-09-24","5v2 10x10","Centre Defender","2015-09-24 19:54:00","2015-09-24 19:54:00",18.17,"Day 2","Full","SPI IQ Absolutes","",0,0,817.02,670.69,145.54,0.79,0,0,0,14.51,2.7,163,136.27,36,0,14.53,3.38,0.25,0,0,0.1,10,1,0,0,4,0,0,23.51,1166,196,24,3,0,1,1,0,0,0,0,11.1,1.4,0.2,0,0,4.4,4.1,42.3,954.2,607.6,166.8,34.3,5.8,2.3,331.4,7,0,43.5,1,1,100.1,27
"3849","2015-09-24","Back Four Shape - Defend Crosses","Centre Defender","2015-09-24 20:19:00","2015-09-24 20:19:00",37.5,"Day 2","Full","SPI IQ Absolutes","",0,0,3251.43,1618.16,1153.01,383.3,96.96,0,0,24.7,5.2,189,150.86,133.78,0,17.47,6.14,5.64,4.02,4.23,73.2,55,35,24,2,56,26,5,90.92,2877,746,125,25,7,2,11,2,2.1,0,21,23.7,4.4,2,0.9,0.4,17.8,7.9,767.5,3830.1,1763.1,719.8,436,226.9,104.5,1330.5,32,0,255.7,15,15,1752.16,27
"3850","2015-10-01","","Centre Defender","2015-10-01 18:47:00","2015-10-01 18:47:00",109.03,"Day 2","Full","SPI IQ Absolutes","",0,0,7263.79,3179.1,2089.59,1152.48,795.45,47.17,0,27.25,4,186,141.99,277.36,6.01,58.77,19.89,15.15,6.71,2.5,403.7,119,78,28,3,91,27,7,214.72,5684,1940,238,48,9,7,39,32,-2.8,4.3,585,47.9,8.7,6.1,2,0.5,38.4,5.9,2339,8272,3424.6,1499.1,1623.5,564.5,151,2873.5,81,0,522.9,36,36,3720.7,27
"3851","2015-10-01","Warm Up - With Ball - Coever","Centre Defender","2015-10-01 18:52:00","2015-10-01 18:52:00",18.77,"Day 2","Full","SPI IQ Absolutes","",0,0,1026.27,316.34,573.71,121.81,14.42,0,0,20.99,3.28,183,141.24,48.66,0,11.85,3.43,1.65,1.21,0.62,17.8,30,24,7,2,24,5,4,41.15,1383,419,38,6,2,2,8,0,0,0,0,6.2,1.8,1.1,0.3,0.1,6,5.4,322.1,1300.3,401,303.1,225.1,69,28.1,451.7,25,0,137.6,4,4,400.41,27
"3852","2015-10-01","3 Colour Possession Transition - 6v2","Centre Defender","2015-10-01 19:14:00","2015-10-01 19:14:00",8.75,"Day 2","Full","SPI IQ Absolutes","",0,0,842.59,430.57,260.71,127.79,23.52,0,0,22.39,5.78,186,165.3,43.7,0,0.3,1.4,3.01,3.09,0.95,21.5,12,14,5,0,13,8,2,30.53,826,197,55,14,1,2,7,0,0,0,0,6.1,0.9,0.6,0.3,0.1,4.6,8.8,228.8,990.6,465.4,148.3,133.4,72.5,22.9,344.1,5,0,50.5,4,4,413.36,27
"3853","2015-10-01","Relay Running - Around Pitch 1","Centre Defender","2015-10-01 19:25:00","2015-10-01 19:25:00",8.83,"Day 2","Full","SPI IQ Absolutes","",0,0,717.77,88.09,89.9,250.07,286.92,2.78,0,25.42,4.88,163,144.23,22.01,0,4.96,3.1,0.77,0,0,120.2,4,7,1,0,8,0,0,19.93,264,293,29,1,0,0,0,11,-4.5,3.3,222,1.4,0.5,1.1,0.3,0,3.6,6.8,475.5,773.7,113.4,127.7,370.2,91.6,13.8,268.8,1,0,13.3,4,4,400.74,27
"3854","2015-10-01","3 Colour Possession Transition - 6v3","Centre Defender","2015-10-01 19:37:00","2015-10-01 19:37:00",6.5,"Day 2","Full","SPI IQ Absolutes","",0,0,614.95,291.18,234.06,87.5,2.21,0,0,20.7,5.68,180,159.54,27.73,0,1.18,1.08,2.43,1.18,0.62,9.9,12,9,1,0,8,5,0,18.31,621,164,25,7,1,0,2,1,1.6,0,12,4.1,1,0.5,0.1,0,3.2,8.2,147.8,692.9,303.4,163.8,107.3,37,3.5,240.7,8,0,60.6,3,3,348.53,27
"3855","2015-10-01","Relay Running - Around Pitch 2","Centre Defender","2015-10-01 19:45:00","2015-10-01 19:45:00",8.25,"Day 2","Full","SPI IQ Absolutes","",0,0,797.64,142.82,103.49,377.01,174.32,0,0,22.82,5.8,163,144.78,20.17,0,4.95,2.52,0.78,0,0,97.9,4,5,3,0,7,1,0,16.96,372,296,1,0,1,0,1,11,-1.7,4.7,201,2.3,0.6,1.3,0.2,0,4,8,489,857.1,160,147.4,413.8,67.2,8,297.7,0,0,11.3,5,5,545.1,27
"3856","2015-10-01","Phase of Play - Defending","Centre Defender","2015-10-01 19:59:00","2015-10-01 19:59:00",19.25,"Day 2","Full","SPI IQ Absolutes","",0,0,1843.63,990.53,730.89,104.93,17.29,0,0,21.89,5.75,178,148.21,56.13,0,9.15,5.32,3.52,0.95,0.31,17.6,54,15,4,1,23,8,1,48.81,1822,343,56,17,4,3,9,2,-7.7,0.8,21,12.9,3.2,1.1,0.3,0.1,9.7,8.4,311.2,2093.9,1046.6,485.6,212.4,75.8,23.1,727.3,41,0,236.3,11,11,1118.35,27
"3857","2015-10-01","Relay Running - Around Pitch Half Pitch","Centre Defender","2015-10-01 20:20:00","2015-10-01 20:20:00",5.77,"Day 2","Full","SPI IQ Absolutes","",0,0,613.01,140.07,68.4,83.37,276.78,44.39,0,27.25,6.38,169,155.9,20.5,0,0.92,1.82,2.79,0.24,0,118.8,1,4,7,0,8,0,0,16.58,233,201,30,3,0,0,0,7,-1.2,3.8,129,2.4,0.4,0.4,0.4,0.2,3.4,9.8,360.2,728.7,167.3,83.8,157.1,151.5,51.7,253.1,0,0,3.2,5,5,545.65,27
"3858","2015-10-03","","Centre Defender","2015-10-03 18:48:00","2015-10-03 18:48:00",94.9,"Day 4","Full","SPI IQ Absolutes","",0,0,7522.55,2997.85,1580.14,2298.8,525.91,118.24,1.6,29.05,4.76,188,156.2,405.15,4.95,25.16,14.32,12.12,19.01,19.35,481.4,65,52,4,0,58,6,2,183.92,5735,1864,212,36,9,8,20,21,-2.8,4.2,257,43.8,9.6,6.6,1.4,0.2,37,6.5,2409.7,7961.3,3237.8,1874.8,1884.6,453.4,71.7,2765.5,35,0,393.1,39,39,5193.6,27
"3859","2015-10-03","7v2s","Centre Defender","2015-10-03 19:02:00","2015-10-03 19:02:00",11.5,"Day 4","Full","SPI IQ Absolutes","",0,0,451.44,391.42,60.03,0,0,0,0,13.32,2.36,172,154.71,39.25,0,1.49,6.46,2.46,1.09,0,0,3,4,1,0,2,1,0,24.96,771,151,20,8,2,4,6,0,0,0,0,6.7,0.6,0.2,0,0,2.6,3.7,40.9,553.4,343.4,67.2,32.3,8.5,0,192.2,0,0,8.8,0,0,0,27
"3860","2015-10-03","Underlaps in 3s around pitch with ball","Centre Defender","2015-10-03 19:14:00","2015-10-03 19:14:00",10.92,"Day 4","Full","SPI IQ Absolutes","",0,0,1695.92,523.13,394.01,698.67,80.11,0,0,21.85,9.32,182,167.22,59.03,0,0.76,0.97,2.67,3.97,2.55,102.3,14,16,0,0,12,0,0,37.26,985,516,40,6,1,0,1,7,-3.7,4.3,92,6.3,2.5,1.6,0.3,0,8,12.2,553.6,1725.4,582.4,558.3,466.9,84.4,2.3,599.3,7,0,90.8,10,10,1543.23,27
"3861","2015-10-03","Underlaps in 3s around pitch with ball 2","Centre Defender","2015-10-03 19:27:00","2015-10-03 19:27:00",10.5,"Day 4","Full","SPI IQ Absolutes","",0,0,1692.02,491.5,319.05,811.67,69.8,0,0,21.82,9.67,188,176.84,76.26,0,0.25,0.09,0.67,3.09,6.4,109.9,16,8,0,0,11,0,1,37.38,906,516,39,3,0,0,2,8,-2.6,3.1,98,5.9,2.3,2,0.2,0,8,12.8,644.4,1730.9,541,506.6,572.3,68.7,3.4,601.3,9,0,83.5,10,10,1616.31,27
"3862","2015-10-03","Overlaps To Cross and Finish - Whole Pitch","Centre Defender","2015-10-03 19:39:00","2015-10-03 19:39:00",13.5,"Day 4","Full","SPI IQ Absolutes","",0,0,1560.25,457.04,275.22,541.12,215.54,71.32,0,28.4,6.93,188,176.75,98.23,0,0.25,0.43,1.11,3.47,8.23,163.5,14,12,1,0,13,2,1,41.91,815,394,54,7,6,3,7,4,-4.8,1.6,46,7.3,1.4,1.9,0.4,0.1,7.8,9.6,742.7,1681.2,509.3,307.2,561.8,147.6,33.4,584,8,0,88.6,11,11,1241.64,27
"3863","2015-10-03","Overlaps To Cross and Finish - Half Pitch","Centre Defender","2015-10-03 19:55:00","2015-10-03 19:55:00",13.08,"Day 4","Full","SPI IQ Absolutes","",0,0,1035.24,418.84,164.17,243.27,160.45,46.92,1.6,29.05,4.75,181,168.95,71.47,0,0.17,0.53,3.79,6.96,1.63,105.2,2,12,2,0,18,3,0,25.31,544,191,55,12,0,1,4,2,4.4,4.2,21,7,0.7,0.8,0.4,0.1,5.4,6.9,414.7,1160.5,466.6,153.1,242.6,139.5,32.6,403.1,0,0,12.1,2,2,204.46,27
"3864","2015-10-04","","Centre Defender","2015-10-04 18:45:00","2015-10-04 18:45:00",103.65,"Day 5","Full","SPI IQ Absolutes","",0,0,6506.21,3596.06,2129.5,462.14,213.57,104.93,0,28.76,3.77,191,140.84,282.58,0.5,62.11,14.57,14.71,8.36,3.4,173.8,131,72,28,0,86,33,3,177.93,5940,1395,215,57,12,14,28,2,0.7,1.2,26,51.1,9.4,3,1.3,0.5,34,5.5,1196.3,7320.8,3789.2,1520.8,665.1,357.7,173.5,2543,102,0,637.1,35,35,3805.39,27
"3865","2015-10-04","3 Colour Possession","Centre Defender","2015-10-04 19:01:00","2015-10-04 19:01:00",18.17,"Day 5","Full","SPI IQ Absolutes","",0,0,1837.61,888.11,843.16,93.41,12.92,0,0,22.32,6.07,191,158.1,79.29,0,5.27,2.21,3.92,4.12,2.64,14.8,56,29,6,0,36,8,1,57.49,1899,520,67,17,1,6,8,0,0,0,0,11.6,3.5,1.1,0.3,0.1,9.5,8.7,310.5,2039.4,965.5,561.5,223.3,61,26.2,708.4,47,0,269.6,13,13,1464.92,27
"3866","2015-10-04","Crossing and Finishing","Centre Defender","2015-10-04 19:22:00","2015-10-04 19:22:00",25.33,"Day 5","Full","SPI IQ Absolutes","",0,0,1094.43,450.91,324.98,216.37,94.99,7.19,0,26.28,2.59,175,148.47,74.17,0,13.63,4.26,5.01,2.43,0,56.9,11,15,12,0,19,14,1,47.58,797,216,69,22,7,7,16,0,0,0,0,7.5,1.2,0.7,0.5,0.2,6.4,4.2,361.9,1371.1,511.2,221.3,168.8,130.3,62.9,476.3,4,0,72.8,3,3,300.41,27
"3867","2015-10-04","3 Colour Possession Transition - 2 Boxes","Centre Defender","2015-10-04 19:50:00","2015-10-04 19:50:00",12.42,"Day 5","Full","SPI IQ Absolutes","",0,0,1106.65,596.87,428.65,53.05,28.08,0,0,23.29,5.35,172,148.13,35.12,0,5.36,4.06,2.68,0.31,0,15,26,9,1,0,13,3,0,23.07,1096,262,21,2,3,0,2,2,0.7,1.2,26,7.8,2.1,0.5,0.1,0,5.6,7.5,158.5,1204.1,615.7,332,109.8,34.3,14.3,418.3,21,0,117.9,8,8,867.01,27
"3868","2015-10-04","Running - 20m - 40m - 60m Pyramid","Centre Defender","2015-10-04 20:04:00","2015-10-04 20:04:00",4.83,"Day 5","Full","SPI IQ Absolutes","",0,0,518.05,277.35,34.16,45.76,63.04,97.74,0,28.76,6.43,166,145.24,12.57,0,2.86,1.04,0.94,0,0,76.5,0,2,6,0,3,4,0,12.67,75,107,33,9,0,0,0,0,0,0,0,4,0.1,0.1,0.2,0.2,2.9,9.9,187,621.5,294,37,45.6,80.1,61.3,215.9,0,0,0,4,4,427.94,27
"3869","2015-10-04","3 Zones full pitch 6v6 middle free transition","Centre Defender","2015-10-04 20:11:00","2015-10-04 20:11:00",10.67,"Day 5","Full","SPI IQ Absolutes","",0,0,715.35,358.28,289.75,52.79,14.54,0,0,23.26,4.02,180,149,34.88,0,5.16,1.57,1.84,1.36,0.73,10.5,21,14,3,0,7,4,1,18.05,706,147,20,7,1,1,2,0,0,0,0,5.2,1.2,0.4,0.2,0,3.8,5.9,135.6,812.3,394.2,185.6,80.8,46,8.7,282.2,18,0,92.9,4,4,449.12,27
"3870","2015-10-05","","Centre Defender","2015-10-05 18:48:00","2015-10-05 18:48:00",74.26,"Day 6","Full","SPI IQ Absolutes","",0,0,5335.54,2796.74,1983.25,465.38,90.16,0,0,24.91,4.31,186,138.86,186.37,0,51.07,11.39,4.51,4.01,3.27,79.8,123,66,13,4,72,18,8,171.46,5027,1212,166,42,8,8,27,2,-0.8,0.2,25,40.9,8.1,3,1,0.4,28.5,6.4,1006.9,6144.7,3016,1312.6,629,263.8,114.1,2134.5,90,0,559.7,26,26,2620.53,27
"3871","2015-10-05","Warm Up","Centre Defender","2015-10-05 18:48:00","2015-10-05 18:48:00",6.49,"Day 6","Full","SPI IQ Absolutes","",0,0,276.48,268.76,7.71,0,0,0,0,8.24,2.56,124,108.9,6.73,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,31.53,240,68,0,0,0,0,6,0,0,0,0,3.8,0.1,0,0,0,1.3,3.3,0,277.1,261.4,15.1,0,0,0,96.3,0,0,0,0,0,0,27
"3872","2015-10-05","Passing Drill Y","Centre Defender","2015-10-05 18:55:00","2015-10-05 18:55:00",11.58,"Day 6","Full","SPI IQ Absolutes","",0,0,1043.82,385.97,626.88,30.97,0,0,0,16.81,5.41,163,148.14,32.37,0,4.25,4.91,2.42,0,0,3.7,45,16,0,0,18,0,0,29.69,1471,361,12,2,0,0,1,0,0,0,0,5.9,2.6,0.9,0.1,0,5.5,7.9,187.5,1181.4,433.6,422.1,172.1,13,2.4,410.4,40,0,196.7,6,6,601.44,27
"3873","2015-10-05","Pattern of Play - Finish off Cross","Centre Defender","2015-10-05 19:13:00","2015-10-05 19:13:00",21.67,"Day 6","Full","SPI IQ Absolutes","",0,0,1765.33,822.46,632.74,278.14,31.99,0,0,22.39,4.89,156,138.33,44.02,0,18.79,2.88,0,0,0,40.8,36,26,6,0,24,9,4,39.55,1346,318,48,13,2,2,6,2,-0.8,0.2,25,12.3,2.4,1.1,0.6,0.1,9.6,7.4,436.7,2059.9,919.9,408.7,250.8,150.2,35.7,715.5,18,0,175.4,8,8,801.68,27
"3874","2015-10-05","Sprints - 5m - 10m - 15m Pyramid","Centre Defender","2015-10-05 19:38:00","2015-10-05 19:38:00",3.33,"Day 6","Full","SPI IQ Absolutes","",0,0,291.55,180.64,35.03,36.58,39.3,0,0,24.91,5.25,156,138.02,6.89,0,2.42,0.91,0,0,0,16.2,0,0,3,3,1,3,3,12.93,124,51,27,12,2,1,2,0,0,0,0,2.5,0.1,0.1,0.1,0.1,1.9,9.6,78.8,412.6,185.7,26.2,19,17.5,42.3,143.3,0,0,0,2,2,200.2,27
"3875","2015-10-05","5v5 with GKs","Centre Defender","2015-10-05 19:43:00","2015-10-05 19:43:00",13.42,"Day 6","Full","SPI IQ Absolutes","",0,0,1289.82,568.45,582.8,119.7,18.87,0,0,23.22,5.77,186,163.31,67.95,0,2.78,1.71,1.95,3.71,3.27,19.1,37,24,4,1,27,6,1,51.19,1342,362,74,15,4,5,11,0,0,0,0,7.8,2.3,0.9,0.3,0.1,7.1,8.8,294.8,1525.3,636.5,358.6,181.3,79.8,33.7,529.9,29,0,165.8,9,9,923.42,27
"3876","2015-10-06","","Centre Defender","2015-10-06 18:46:00","2015-10-06 18:46:00",87.97,"Day 6","Full","SPI IQ Absolutes","",0,0,5716.69,3225.67,2051.58,382.9,56.56,0,0,23.33,3.9,190,140.26,263.5,0,53.1,6.76,9.57,11.66,6.88,61.4,118,49,24,2,68,28,4,194.33,5270,1241,236,69,32,17,38,0,0,0,0,46.9,8.7,3,0.9,0.4,30.2,5.7,934.3,6498.3,3421.4,1361,616.1,218.4,99.8,2257.3,90,0,584.4,29,29,3308.08,27
"3877","2015-10-06","5v2 10x10","Centre Defender","2015-10-06 18:57:00","2015-10-06 18:57:00",16.08,"Day 6","Full","SPI IQ Absolutes","",0,0,587.91,481.29,106.62,0,0,0,0,12.1,2.19,161,126.17,24.76,0,15.21,0.69,0.19,0,0,0,6,0,0,0,4,0,0,17.35,874,150,17,1,0,1,2,0,0,0,0,8.5,1,0.2,0,0,3.3,3.4,29.5,702.6,431.1,127.3,28.2,1.3,0,244.1,1,0,35.1,0,0,0,27
"3878","2015-10-06","SAQ","Centre Defender","2015-10-06 19:15:00","2015-10-06 19:15:00",13.08,"Day 6","Full","SPI IQ Absolutes","",0,0,474.9,338.33,95.64,40.93,0,0,0,18.54,2.18,157,133.44,23.71,0,12.14,0.95,0,0,0,4.7,0,4,7,1,3,11,2,64.9,302,109,102,46,22,10,15,0,0,0,0,5,0.3,0.2,0.1,0.1,2.9,3.7,94.9,619.6,340.7,39.2,34.6,30.2,30.2,215.2,0,0,0,0,0,0,27
"3879","2015-10-06","3 Zones 2/3 Pitch - 1 Touch - 2 Touch - 3 Touch","Centre Defender","2015-10-06 19:32:00","2015-10-06 19:32:00",16.08,"Day 6","Full","SPI IQ Absolutes","",0,0,1901.37,777.13,920.26,176.54,27.43,0,0,23.15,7.09,185,165.04,79.81,0,1.19,2.37,5.01,5.49,2.02,28.4,54,24,10,0,31,6,1,49.31,1758,475,55,7,10,2,11,0,0,0,0,10.6,3.4,1.3,0.4,0.1,10,10.3,418.3,2142.6,914,566.3,286.7,99.6,31.9,744.3,45,0,285,13,13,1518.38,27
"3880","2015-10-06","3 Zones - Side Areas free - Centre Area 1 Touch","Centre Defender","2015-10-06 19:51:00","2015-10-06 19:51:00",15.83,"Day 6","Full","SPI IQ Absolutes","",0,0,1844.08,829.95,837.76,149.55,26.82,0,0,23.33,6.99,190,170.49,94.72,0,0.41,1.38,3.72,5.58,4.75,25.8,52,19,8,1,28,10,1,52.06,1732,426,50,15,0,4,9,0,0,0,0,10.5,3.4,1.2,0.3,0.1,9.6,10.1,356.8,2076.1,938.3,548,243.4,76.9,36.5,721.2,39,0,245.2,13,13,1494.99,27
"3881","2015-10-07","","Centre Defender","2015-10-07 18:48:00","2015-10-07 18:48:00",76.84,"Day 7","Full","SPI IQ Absolutes","",0,0,6184,3241.59,2529.96,367.48,44.96,0,0,22.68,4.83,182,151.05,264.12,0,26.84,12.67,24.53,11.3,1.5,55.8,164,76,15,1,100,22,5,202.72,6473,1309,182,39,10,13,21,2,-2.4,3.1,34,44.2,10.6,3.4,1,0.3,32.2,7,1038.7,6935.9,3481.5,1663.9,697.2,246.1,95.4,2409.3,127,0,781.6,35,35,3755.84,27
"3882","2015-10-07","Free Play Ball between 3","Centre Defender","2015-10-07 18:49:00","2015-10-07 18:49:00",15.5,"Day 7","Full","SPI IQ Absolutes","",0,0,1471.19,781.84,569.63,114.06,5.66,0,0,20.84,5.69,172,151.5,51.12,0,4.64,4.16,5.33,1.37,0,14.5,35,19,2,1,17,4,0,52.2,1976,347,48,9,1,4,8,1,-6.9,0,11,10.5,2.4,0.8,0.3,0.1,7.6,8.1,257.2,1630.2,837.3,376.7,173.3,61.7,22.1,566.3,27,0,177,9,9,968.77,27
"3883","2015-10-07","7v5 Attack v Defence - Half Pitch","Centre Defender","2015-10-07 19:11:00","2015-10-07 19:11:00",25.5,"Day 7","Full","SPI IQ Absolutes","",0,0,2264.64,1202.88,953.13,95.79,12.84,0,0,22.14,5.33,179,158.17,98.98,0,4.04,6.31,10.8,3.94,0.41,15,65,29,4,0,39,12,2,51.19,2109,437,44,9,1,3,5,0,0,0,0,16.3,3.9,1.4,0.4,0.1,11.9,7.8,392.7,2563.4,1263.8,608.2,275.2,91,26.4,890.4,46,0,311.9,10,10,1032.45,27
"3884","2015-10-07","9v9 Half Pitch With GKs","Centre Defender","2015-10-07 19:39:00","2015-10-07 19:39:00",18,"Day 7","Full","SPI IQ Absolutes","",0,0,1983.65,908.56,891,157.63,26.46,0,0,22.68,6.61,182,163.55,84.42,0,1.15,1.84,8.25,5.76,1,26.3,59,28,9,0,43,6,3,54.88,1951,455,73,12,5,5,8,1,-0.5,0,25,11.7,3.7,1.2,0.4,0.2,10.4,9.7,378.8,2248,1010.2,594.6,242.8,90.5,45.5,780.9,50,0,263.4,15,15,1654.27,27
"3885","2015-10-12","","Centre Defender","2015-10-12 17:02:00","2015-10-12 17:02:00",80.61,"Day 2","Full","SPI IQ Absolutes","",0,0,5214.82,2558.62,2187.36,383.97,84.86,0,0,24.48,3.88,159,131.73,146.99,0,66.77,13.68,0.16,0,0,70.2,126,66,8,2,60,15,3,325.12,6410,938,109,19,9,6,15,1,-3.2,0,10,39.8,9.4,2.4,0.9,0.3,26.7,5.5,796,5746.2,2930.8,1487.6,491.8,220.5,83.6,1996.1,89,0,660.6,22,22,2375.81,27
"3886","2015-10-12","Jogging Warm Up","Centre Defender","2015-10-12 17:05:00","2015-10-12 17:05:00",10.62,"Day 2","Full","SPI IQ Absolutes","",0,0,1212.35,437.54,774.81,0,0,0,0,12.67,6.85,152,123.55,15.4,0,10.54,0.08,0,0,0,0,45,1,0,0,2,0,0,93.46,2762,69,1,0,0,0,1,0,0,0,0,5.9,3.8,0.1,0,0,5.4,8.4,12.1,1158,628.3,571.9,12.1,0,0,402.3,38,0,305.5,9,9,1073.44,27
"3887","2015-10-12","Passing Drill 3rd Man Runs","Centre Defender","2015-10-12 17:17:00","2015-10-12 17:17:00",15.83,"Day 2","Full","SPI IQ Absolutes","",0,0,1289.17,531.8,561.48,168.77,27.12,0,0,24.48,4.89,159,144.08,37.71,0,8.72,7.01,0.11,0,0,27.2,41,17,7,1,28,0,0,32.28,1398,384,24,2,2,1,0,1,-3.2,0,10,8.9,2.3,0.7,0.3,0.1,7,7.3,272,1500.7,625.2,391.9,153.5,81.4,37.2,521.3,32,0,169.4,8,8,802.18,27
"3888","2015-10-12","Passing To Finish","Centre Defender","2015-10-12 17:37:00","2015-10-12 17:37:00",11.17,"Day 2","Full","SPI IQ Absolutes","",0,0,507.94,298.78,201.35,7.8,0,0,0,15.37,2.73,154,133.54,20.03,0,10.78,0.39,0,0,0,0.9,13,6,0,0,5,0,0,14.56,570,126,20,2,2,0,3,0,0,0,0,4.5,0.9,0.2,0.1,0,2.6,3.8,52.5,555.6,310.5,145,37.9,14.5,0,193,4,0,68,0,0,0,27
"3889","2015-10-12","Sets To Score Off Cut Back","Centre Defender","2015-10-12 17:51:00","2015-10-12 17:51:00",10.42,"Day 2","Full","SPI IQ Absolutes","",0,0,725.77,378.35,204.13,96.23,47.06,0,0,24.16,4.18,157,140.89,22.59,0,7.79,2.63,0,0,0,26.1,13,16,1,1,9,6,2,25.18,611,173,38,7,3,1,7,0,0,0,0,5.9,0.9,0.5,0.2,0.1,4,6.4,183.5,861.6,400.4,141.5,98.2,55.1,30.2,299.3,8,0,43.7,1,1,100.04,27
"3890","2015-10-12","Crossing and Finishing","Centre Defender","2015-10-12 18:06:00","2015-10-12 18:06:00",12.08,"Day 2","Full","SPI IQ Absolutes","",0,0,998.57,469.65,407.07,111.17,10.68,0,0,21.82,4.96,159,142.09,26.78,0,8.67,3.36,0.05,0,0,16,10,24,0,0,16,9,1,25.58,844,165,23,8,2,3,4,0,0,0,0,6.9,1.2,0.8,0.3,0.1,5.5,7.6,267.6,1179.3,522.9,208,181.8,69.5,16.3,409.6,6,0,57.7,4,4,400.14,27
"3891","2015-10-13","","Centre Defender","2015-10-13 17:05:00","2015-10-13 17:05:00",90.2,"Day 3","Full","SPI IQ Absolutes","",0,0,5453.37,3126.09,2055.7,233.31,32.57,5.7,0,25.81,3.63,184,143.27,266.41,3.49,47.83,8.33,12.84,12.76,4.95,39.3,164,54,6,0,74,13,1,201.64,6119,1564,224,42,10,2,38,2,-6.4,7.8,20,43.4,10.1,2.2,0.5,0.1,26.8,5,616.9,5772.2,3285.6,1550.2,455.4,130.9,30.6,2005.1,141,0,854.4,22,22,2393.65,27
"3892","2015-10-13","Warm Up","Centre Defender","2015-10-13 17:06:00","2015-10-13 17:06:00",6.25,"Day 3","Full","SPI IQ Absolutes","",0,0,384.05,312.92,66.09,5.04,0,0,0,16.6,3.69,147,120,8.31,0,6.25,0,0,0,0,0.6,4,1,0,0,2,0,0,19.66,618,81,3,0,0,0,1,0,0,0,0,4.1,0.4,0.1,0,0,1.8,4.8,15.3,388.2,317.7,51.1,13.5,1.8,0,134.8,2,0,19.6,0,0,0,27
"3893","2015-10-13","4 Goals 18yrd to Half Way","Centre Defender","2015-10-13 17:14:00","2015-10-13 17:14:00",14.58,"Day 3","Full","SPI IQ Absolutes","",0,0,1726.33,769.77,896.56,60.01,0,0,0,17.71,7.1,184,169.56,85.49,0,1.01,0.4,2.67,6.36,4.14,6.8,72,21,0,0,34,2,0,70.05,2289,707,76,20,3,1,15,2,-6.4,7.8,20,8.7,4.4,0.9,0.1,0,8.4,9.6,204.8,1805.5,830.7,689.5,183.7,21.1,0,627.2,67,0,375.9,12,12,1346.7,27
